q_id,doc_id,InferredGender,Gender,Full Name,Age,5K,10K,15K,20K,Half,30K,Official Time
1,2983,1,0,Michael A. Jr. Santoro,26,0.000644745,0.000319795,0.000212495,0.000157456,0.000149276,0.000101451,7.01E-05
1,2984,0,0,Dennis J. Alcaire,61,0.000628141,0.000316556,0.000211595,0.000158128,0.000149903,0.000102344,7.00E-05
1,2985,1,1,Brandi N Herrera,36,0.000636132,0.00031506,0.000206996,0.000153092,0.000144886,9.92E-05,7.00E-05
1,2986,1,0,Eric Melby,69,0.000614628,0.000306843,0.000203832,0.000152184,0.000144238,0.00010011,7.00E-05
1,2987,1,1,Heather Schultz,35,0.000615764,0.00030722,0.000203128,0.000151423,0.000143349,9.90E-05,7.00E-05
1,2988,0,0,Nicholas J. Palmieri,38,0.000544959,0.000288268,0.000196078,0.000148302,0.000140766,9.83E-05,7.00E-05
1,2989,1,1,Christine Antonini,43,0.00065445,0.000328299,0.000216263,0.000158504,0.00014997,0.000101031,7.00E-05
1,2990,0,0,Rick Lind,47,0.000643087,0.000318269,0.000211238,0.000157431,0.000149054,0.000102135,7.00E-05
1,2991,1,1,Nicole Ridgeway,47,0.000614251,0.000306373,0.000203749,0.000151423,0.000143451,9.91E-05,7.00E-05
1,2992,1,1,Christine M. Russo,51,0.000613874,0.000307598,0.000205465,0.000153398,0.000145582,0.000100908,7.00E-05
1,2993,1,1,Lori T. Suarez,45,0.00062422,0.000309693,0.000205339,0.000152882,0.000145012,9.95E-05,7.00E-05
1,2994,1,1,Sandra L. Manley,47,0.000613874,0.000307692,0.000205465,0.000153398,0.000145603,0.000100908,7.00E-05
1,2995,1,0,Bruce A. Hardy,46,0.000677048,0.000340252,0.000227118,0.0001657,0.000156226,0.000104026,7.00E-05
1,2996,1,1,Shae Janner,41,0.000636943,0.000320718,0.00021427,0.000160694,0.000152416,0.000104145,7.00E-05
1,2997,1,0,Ryan Collison,36,0.000571102,0.000292997,0.000198847,0.000150308,0.000142674,0.0001001,7.00E-05
1,2998,1,1,Sarah S. Rasco,39,0.000699301,0.000347343,0.000229043,0.000166694,0.000157604,0.000105955,7.00E-05
1,2999,1,1,Abbe Kerr,59,0.000605327,0.000303398,0.000202224,0.000150966,0.000143123,9.98E-05,7.00E-05
1,3000,1,1,Brenda L Wright,42,0.000628931,0.000317259,0.000211506,0.000155958,0.000147798,0.000100898,7.00E-05
1,3001,0,0,Matthew Borden,45,0.000742942,0.000369004,0.000242131,0.000181094,0.000171703,0.00011956,7.00E-05
1,3002,1,0,Robert J. Favuzza,52,0.00059988,0.000296912,0.000199521,0.000149432,0.000141824,9.86E-05,7.00E-05
1,3003,1,1,Patrice M. Litvay,51,0.000610501,0.000306843,0.000203625,0.000152045,0.000144175,9.98E-05,6.99E-05
1,3004,1,1,Sarah Willis,37,0.000618047,0.000304044,0.000203542,0.000152718,0.00014497,0.000100644,6.99E-05
1,3005,1,1,Lisa O'Brien,48,0.000561798,0.000296296,0.000202102,0.000151469,0.000143968,0.0001,6.99E-05
1,3006,1,1,Fran Nachlas,50,0.000632511,0.000309215,0.000203915,0.000151286,0.000143575,9.89E-05,6.99E-05
1,3007,1,1,Tracy Decourcy,56,0.000610501,0.00030581,0.000202265,0.000150466,0.000142572,9.81E-05,6.99E-05
1,3008,1,1,Fabianna C. Carnaval,43,0.000621118,0.000311139,0.000207555,0.000154895,0.000146714,0.000101163,6.99E-05
1,3009,1,1,Amy Stromswold,34,0.000571102,0.000290192,0.000198138,0.00014988,0.00014243,9.98E-05,6.99E-05
1,3010,0,0,Miroslav Patera,54,0.000675676,0.000334448,0.000224669,0.000166583,0.000157928,0.000107377,6.99E-05
1,3011,1,1,Carrie Hiner,37,0.000658328,0.000336247,0.00022482,0.000167954,0.00015916,0.000107863,6.99E-05
1,3012,1,1,Heather D Fraese,41,0.000643501,0.000321234,0.00021254,0.000158228,0.000149903,0.000102093,6.99E-05
1,3013,1,0,David K. Hsu,48,0.000687758,0.000346741,0.000229463,0.00016909,0.000159413,0.000105574,6.99E-05
1,3014,0,0,Wout M. Van Dijk,33,0.000794281,0.000396825,0.000255951,0.000187899,0.00017762,0.000110779,6.99E-05
1,3015,1,1,Cynthia Marsh,43,0.000649773,0.000324992,0.000216591,0.000161577,0.000153186,0.000104297,6.99E-05
1,3016,1,0,Allen Moore,51,0.000658328,0.000325098,0.000215239,0.000160231,0.000151906,0.00010408,6.99E-05
1,3017,1,1,Jennifer May,33,0.000680735,0.000337382,0.00022041,0.000162153,0.000153398,0.000103756,6.99E-05
1,3018,0,0,Nicholas J Schultz,32,0.000724638,0.000352858,0.000233427,0.000172622,0.000163452,0.000108507,6.99E-05
1,3019,1,1,Tracy Lampman,51,0.000646831,0.000325521,0.000214915,0.000158128,0.000149611,0.000100878,6.99E-05
1,3020,1,1,Krista Vaes,26,0.00071582,0.000343879,0.000220946,0.000160308,0.00015124,0.000101225,6.99E-05
1,3021,0,0,James L. Ellis,53,0.000583431,0.000294898,0.000197589,0.000148346,0.000140588,9.78E-05,6.99E-05
1,3022,1,1,Katelyn Page,27,0.000714796,0.000350754,0.000225836,0.000163827,0.000155231,0.000105296,6.99E-05
1,3023,1,0,Brian G. Oates,45,0.000604961,0.000304692,0.000203625,0.000151469,0.000143761,0.00010005,6.99E-05
1,3024,1,1,Karen Perzyk,48,0.000610128,0.000304044,0.000202758,0.000151745,0.000143864,9.98E-05,6.98E-05
1,3025,1,0,Matt Ma,24,0.000538503,0.00028177,0.000197122,0.000151355,0.000144092,0.000100452,6.98E-05
1,3026,1,0,George J Valco,60,0.000642261,0.000318776,0.00021097,0.00015647,0.000147973,0.000101204,6.98E-05
1,3027,0,0,Jim Kokal,55,0.000682594,0.000345901,0.000229463,0.000169005,0.000159642,0.00010433,6.98E-05
1,3028,0,0,James Croft,57,0.00068306,0.000341763,0.000227324,0.000166528,0.000157679,0.000101358,6.98E-05
1,3029,1,1,Jacqueline C Hernandez,30,0.000591366,0.000296912,0.000199124,0.000149142,0.000141303,9.84E-05,6.98E-05
1,3030,1,0,Baptiste Marlault,33,0.00071582,0.000353357,0.0002292,0.000166834,0.000156348,0.000105787,6.98E-05
1,3031,1,1,Rachel Steussy,31,0.00066357,0.000328192,0.00021561,0.000159286,0.000150875,0.000102627,6.98E-05
1,3032,1,0,Louis-Jerome Doyon,40,0.000693963,0.000345423,0.000227894,0.00016852,0.00015977,0.00010653,6.98E-05
1,3033,1,1,Tammy A. Beaton,44,0.000615385,0.00030656,0.000205128,0.000154059,0.000146456,9.91E-05,6.98E-05
1,3034,1,1,Lisa Firestone,42,0.000636537,0.000316857,0.000210305,0.000155376,0.000147275,0.000100878,6.98E-05
1,3035,0,0,Douglas Farkas,53,0.000721501,0.000357015,0.000230256,0.000167168,0.000157803,0.000105219,6.98E-05
1,3036,0,0,Alexander Beck,52,0.000574713,0.000298775,0.00020012,0.000150489,0.000142714,9.95E-05,6.98E-05
1,3037,1,0,Christopher J. Roe,47,0.000682128,0.000343407,0.000225581,0.000165645,0.000156446,0.000104102,6.98E-05
1,3038,1,1,Fatima B. Carvalho,53,0.000620732,0.000310945,0.000207598,0.000155039,0.000147102,0.00010174,6.98E-05
1,3039,1,1,Kelly R Histand,39,0.000678887,0.000337952,0.000221533,0.000159109,0.000150898,0.000100452,6.98E-05
1,3040,0,0,Alan J. Goldman,62,0.000614628,0.000306748,0.000203666,0.000152207,0.000144363,0.0001001,6.98E-05
1,3041,1,1,Andrea Dammann,59,0.000701262,0.000345662,0.000228571,0.000168805,0.000159693,0.000105921,6.98E-05
1,3042,0,0,Peter H. Gerlach,56,0.00065703,0.000338295,0.000227066,0.000168976,0.000159821,0.000105374,6.97E-05
1,3043,1,1,Stephanie A Michaelis,35,0.000664452,0.000331126,0.00021631,0.000154823,0.000146821,0.000101051,6.97E-05
1,3044,1,1,Amanda E Fosnight,20,0.000698324,0.000350877,0.00023015,0.000168011,0.000158932,0.00010661,6.97E-05
1,3045,1,1,Ana Maria Valverde,47,0.000643501,0.000316756,0.000210748,0.000156715,0.000148368,0.000102041,6.97E-05
1,3046,1,1,Alexis S Burwell,33,0.000706215,0.000350631,0.000224972,0.000159109,0.000150444,0.000101999,6.97E-05
1,3047,1,0,Andy J Jr. Winnegar,67,0.000598444,0.000302206,0.000202593,0.000151217,0.000143678,9.86E-05,6.97E-05
1,3048,1,0,Ronald Joseph,33,0.000862813,0.00042123,0.000250627,0.000173853,0.000165975,9.70E-05,6.97E-05
1,3049,1,1,Tiffany Nobile,43,0.00063857,0.000317058,0.000211551,0.000158128,0.00015006,0.000102449,6.97E-05
1,3050,1,1,Lauren E Shaw,25,0.00074129,0.000360881,0.000232937,0.000168265,0.00015868,0.000106998,6.97E-05
1,3051,1,0,George Chamberlain,53,0.000609756,0.000302847,0.000201329,0.000149745,0.000141623,9.84E-05,6.97E-05
1,3052,1,0,Marcelo Gaete,50,0.000658762,0.000325839,0.000216497,0.000159236,0.000150943,9.99E-05,6.97E-05
1,3053,1,0,Nihad Selimovic,54,0.000698324,0.000346861,0.000227739,0.000167252,0.000158003,0.000105787,6.97E-05
1,3054,1,0,Rami Haddad,47,0.000582072,0.000290444,0.000193611,0.000145391,0.00013776,9.74E-05,6.97E-05
1,3055,1,1,Janeen E Daugherty,40,0.00060423,0.000300752,0.000198689,0.000148522,0.000140845,9.82E-05,6.97E-05
1,3056,1,0,Aaron C Miller,33,0.000640615,0.000313381,0.000208117,0.000154727,0.00014652,0.000101471,6.97E-05
1,3057,1,1,Lynn Vasconcelos,42,0.000690131,0.000346021,0.000230627,0.000172265,0.000163239,0.000107828,6.97E-05
1,3058,1,1,Eltje Wehrlin-Schmidt,41,0.000567537,0.000292056,0.000197472,0.000148832,0.000141263,9.90E-05,6.97E-05
1,3059,1,1,Natalie M Collins,45,0.000637349,0.00031837,0.000208725,0.000155015,0.000147102,0.000100402,6.97E-05
1,3060,1,1,Linda Mueller,50,0.000662691,0.000328839,0.000218818,0.000163666,0.000155255,0.000106712,6.97E-05
1,3061,1,1,Charlie D. Watson,28,0.000623441,0.000313676,0.000208594,0.000155328,0.000147232,0.000101245,6.97E-05
1,3062,1,1,Sara Wiebke,35,0.000685871,0.00034118,0.000221828,0.000163425,0.000154823,0.000105519,6.96E-05
1,3063,0,0,Mark Washburne,61,0.000640615,0.000319898,0.00021263,0.000158128,0.000149835,0.000102197,6.96E-05
1,3064,1,1,Shelley M Lanese,41,0.000632911,0.000317662,0.000209952,0.00015444,0.000146349,9.86E-05,6.96E-05
1,3065,1,1,Marilyn A Warren,47,0.000590667,0.000294031,0.000196078,0.000146757,0.000139159,9.73E-05,6.96E-05
1,3066,1,0,Timothy J. Gilday,62,0.000599161,0.0003003,0.000200321,0.000150489,0.000142735,9.95E-05,6.96E-05
1,3067,1,1,Molly Wolf,28,0.000575374,0.000297177,0.000200844,0.000150716,0.000143082,9.95E-05,6.96E-05
1,3068,1,1,Hilary Jarecki,46,0.000592066,0.000298775,0.000199124,0.000149343,0.000141703,9.85E-05,6.96E-05
1,3069,1,1,Dalva O. Santos,57,0.000669792,0.000328731,0.000215424,0.00015868,0.000149925,0.000101792,6.96E-05
1,3070,0,0,Tom Largo,55,0.000652316,0.000324675,0.000215054,0.000160772,0.000152346,0.00010446,6.96E-05
1,3071,1,1,Susan Gin,48,0.000585823,0.00029656,0.00019988,0.000149454,0.000141703,9.82E-05,6.96E-05
1,3072,0,0,Kirk Fasking,59,0.00063857,0.000318471,0.000211506,0.000157011,0.000148566,0.000101163,6.96E-05
1,3073,1,1,Dianna Glass,47,0.000610128,0.000302297,0.000201329,0.000151332,0.000143472,0.00010017,6.96E-05
1,3074,0,0,Toshihiko Moriyama,45,0.000701262,0.000344116,0.000225683,0.000166445,0.000157629,0.000105619,6.96E-05
1,3075,0,0,Paul C. Macdonald,55,0.000662252,0.000333222,0.000221141,0.000163532,0.000154895,0.000103018,6.96E-05
1,3076,0,0,Edward Montana,45,0.000712251,0.000358166,0.000231535,0.000166472,0.000157754,0.000102344,6.96E-05
1,3077,1,1,Kelly Campbell,50,0.00058651,0.000293945,0.00019685,0.000147493,0.000140017,9.80E-05,6.96E-05
1,3078,1,0,Kenneth Mitton,58,0.000617665,0.000302572,0.00020247,0.00015186,0.000143988,9.95E-05,6.96E-05
1,3079,1,1,Alison Tunley,46,0.000608643,0.000302115,0.000201572,0.000150807,0.000142959,9.96E-05,6.96E-05
1,3080,1,1,Jennifer L Mcdaniel,47,0.000610501,0.000303306,0.000201654,0.000150761,0.000142918,9.79E-05,6.96E-05
1,3081,1,1,Karen K Nelson,52,0.000596659,0.000298864,0.000199005,0.000148655,0.000141123,9.80E-05,6.96E-05
1,3082,0,0,Nick Hu,47,0.000648508,0.000320102,0.00020141,0.000150083,0.00014243,9.86E-05,6.96E-05
1,3083,1,0,Luke Harmeling,27,0.000631712,0.000325309,0.000218484,0.000163827,0.000155352,0.000104646,6.96E-05
1,3084,1,1,Ann-Michele Dragsbaek,48,0.000629723,0.000311333,0.000206697,0.000153233,0.000145117,9.96E-05,6.95E-05
1,3085,0,0,Matthew P. Liston,42,0.000613497,0.000309023,0.000207254,0.000153421,0.000145539,9.92E-05,6.95E-05
1,3086,1,0,Marcin Troniarz,41,0.000654022,0.000323206,0.000213538,0.000158228,0.000149925,0.000101854,6.95E-05
1,3087,1,1,Beatriz N Benedit,48,0.000644745,0.000319285,0.000208551,0.000153799,0.00014556,9.90E-05,6.95E-05
1,3088,1,0,Mike Bates,61,0.000639795,0.000319081,0.00021263,0.000158831,0.000150534,0.000101864,6.95E-05
1,3089,1,1,Celeste Goodson,37,0.00066357,0.0003367,0.000223015,0.000167364,0.000158856,0.000109987,6.95E-05
1,3090,0,0,John Householter,55,0.000660939,0.000325098,0.000214961,0.000158806,0.000150353,0.000102229,6.95E-05
1,3091,1,0,Yuichi Takahashi,50,0.00062383,0.000301205,0.000195771,0.000138562,0.000132767,9.72E-05,6.95E-05
1,3092,1,0,Brandon Tirrell,33,0.00077101,0.000358166,0.000237982,0.000174398,0.000164799,0.000109373,6.95E-05
1,3093,1,0,Alexandre Menezes,52,0.000660939,0.000328084,0.000215889,0.000158907,0.00015058,0.000102923,6.95E-05
1,3094,1,1,Nicola S. Gunn,45,0.000607165,0.000302206,0.00019861,0.00014839,0.000140607,9.82E-05,6.95E-05
1,3095,1,1,Ashley K Woods,31,0.00070028,0.000343997,0.000225734,0.000165017,0.000156177,0.00010227,6.95E-05
1,3096,1,1,Andrea Pugh,49,0.000626959,0.000316256,0.00021263,0.000159464,0.000151309,0.000102817,6.95E-05
1,3097,1,1,May Y Jung,50,0.000619963,0.000307977,0.000202429,0.000150308,0.00014241,9.84E-05,6.95E-05
1,3098,1,1,Gabrielle Sloan,22,0.000598802,0.000308547,0.000207943,0.000155545,0.000147319,0.000100553,6.95E-05
1,3099,1,0,Timothy P Rooney,59,0.000640205,0.000317864,0.000209556,0.000156544,0.000148412,0.000101338,6.95E-05
1,3100,0,0,William D. Goebel,51,0.000613874,0.000321337,0.000218579,0.000164962,0.000156519,0.000105086,6.95E-05
1,3101,1,0,Ray A Bielaskie,64,0.000617284,0.000309598,0.000206228,0.000153799,0.000145476,0.000100412,6.94E-05
1,3102,0,0,Greg Kaczka,26,0.000879507,0.000441891,0.000294985,0.00022007,0.00020842,0.000140845,6.94E-05
1,3103,1,1,Kerstin Rodgers,28,0.000671141,0.000335683,0.000221141,0.000162338,0.00015361,0.000103327,6.94E-05
1,3104,1,1,Jane F. Luke,40,0.000632511,0.000318674,0.000210659,0.000155304,0.000146757,9.94E-05,6.94E-05
1,3105,1,0,Shane C. Richardson,46,0.000566251,0.000289352,0.000202388,0.000152812,0.000145159,0.00010016,6.94E-05
1,3106,1,1,Meltem Ballan,41,0.000659631,0.00032457,0.000212314,0.000158028,0.00014979,0.00010202,6.94E-05
1,3107,1,1,Sharon E Lambert,55,0.000606061,0.000305623,0.000205128,0.000153046,0.000144886,0.00010006,6.94E-05
1,3108,1,1,Lauren D. Harvey,23,0.000587199,0.00029994,0.000200562,0.000150083,0.000142328,9.88E-05,6.94E-05
1,3109,1,1,Liana Land,48,0.000611995,0.000307787,0.000205044,0.000152369,0.000144634,0.00010013,6.94E-05
1,3110,0,0,John Ostergren,48,0.000674764,0.000334784,0.000223864,0.000167224,0.000158428,0.000107354,6.94E-05
1,3111,0,0,Geoff Landry,45,0.000726744,0.000362188,0.000237023,0.000170648,0.00016072,0.000102722,6.94E-05
1,3112,0,0,James J. Baker,29,0.000591017,0.000304785,0.000203046,0.000151745,0.000143554,9.84E-05,6.94E-05
1,3113,1,1,Patricia Reddick,56,0.000636943,0.000323102,0.000215657,0.000160694,0.000152555,0.000101554,6.94E-05
1,3114,0,0,Nathan A Brandt,37,0.000693963,0.00034662,0.000228781,0.000168805,0.000159464,0.000106587,6.94E-05
1,3115,0,0,Jozef Celej,58,0.00063012,0.00031211,0.000207125,0.000154727,0.000146778,0.000100341,6.94E-05
1,3116,1,1,Valerie Poulin,37,0.000603136,0.000301114,0.000200481,0.000149321,0.000141723,9.83E-05,6.94E-05
1,3117,1,1,Mary Catherine W Rancka,40,0.000638978,0.000318573,0.000210172,0.000155788,0.000147493,0.000100756,6.94E-05
1,3118,1,1,Carla Chirinian,45,0.000603136,0.000301114,0.000200481,0.000149321,0.000141723,9.83E-05,6.94E-05
1,3119,0,0,Nicholas S. Macsata,40,0.00070373,0.000341647,0.000223364,0.000163639,0.000154345,0.000103178,6.93E-05
1,3120,1,1,Ryoko Endo,46,0.000654879,0.000328839,0.000216076,0.000158831,0.000150083,0.000101061,6.93E-05
1,3121,1,0,Emery V Pitcel,26,0.000830565,0.000405844,0.000261438,0.00018423,0.000172354,0.000109745,6.93E-05
1,3122,1,0,Scott Pritzlaff,37,0.000591017,0.000301205,0.00020404,0.00015361,0.00014573,0.000101235,6.93E-05
1,3123,1,1,Kial Young,48,0.000616143,0.000308356,0.000206143,0.00015425,0.000146049,0.000100918,6.93E-05
1,3124,1,0,Christopher T. Dwyer,23,0.000592066,0.000307125,0.000207426,0.000155763,0.000147558,9.94E-05,6.93E-05
1,3125,1,0,Robert L. Yehling,57,0.000621504,0.000305157,0.000204248,0.000153421,0.000145645,9.93E-05,6.93E-05
1,3126,0,0,Mark E. Lamson,45,0.000573066,0.00029129,0.000195389,0.000144928,0.000137665,9.70E-05,6.93E-05
1,3127,1,1,Beth M Heidvogel,48,0.000621118,0.000300481,0.00019976,0.000150083,0.00014241,9.82E-05,6.93E-05
1,3128,1,0,Shawn Wellersdick,44,0.000734754,0.000366972,0.00023359,0.000167616,0.000158303,0.000104855,6.93E-05
1,3129,1,1,Sarah R. Miller,40,0.000643501,0.000319081,0.000209118,0.000154895,0.000146628,9.99E-05,6.93E-05
1,3130,1,1,Alma Obregon,32,0.000594177,0.000304785,0.000203874,0.000151699,0.000143575,9.84E-05,6.92E-05
1,3131,0,0,Bart Lameire,43,0.000573066,0.000289268,0.000196812,0.000148412,0.000141004,9.78E-05,6.92E-05
1,3132,1,1,Cheryl Kjendal,45,0.000648508,0.000323415,0.000214638,0.000159668,0.00015124,0.000103756,6.92E-05
1,3133,1,0,Jeremy C. Howard,45,0.000662691,0.000330907,0.000218818,0.000162127,0.000153539,0.000103573,6.92E-05
1,3134,0,0,Rod Loran,60,0.000638978,0.000316756,0.000209512,0.000155982,0.000147798,0.000101895,6.92E-05
1,3135,1,1,Janet O Healy,55,0.000602047,0.000311042,0.000209908,0.00015625,0.000148038,0.00010021,6.92E-05
1,3136,1,1,Julie M Furtado,36,0.00067981,0.000331126,0.000216826,0.000158479,0.000149948,0.000101256,6.92E-05
1,3137,1,0,Sean Smith,46,0.000661813,0.000325415,0.000215054,0.000159439,0.000151012,0.00010143,6.92E-05
1,3138,1,1,Debra Daley,49,0.000651466,0.000321647,0.000212134,0.000156863,0.000148434,0.000100482,6.92E-05
1,3139,1,1,Jacqueline C Tricarico,29,0.000698324,0.000336587,0.000218007,0.000160051,0.000151469,0.000102187,6.92E-05
1,3140,0,0,Petur Smari Sigurgeirsson,46,0.000643501,0.000315956,0.000209293,0.000154631,0.000146778,0.00010016,6.92E-05
1,3141,1,1,Candice J. McBride,28,0.000578035,0.000300933,0.000205931,0.000155473,0.000147601,0.000101368,6.92E-05
1,3142,1,0,Brett W. Mensinger,29,0.000653595,0.000339098,0.000227273,0.000169319,0.000160256,0.000103853,6.92E-05
1,3143,1,0,Robert G Jr. Breighner,48,0.00064433,0.000335458,0.000225175,0.000167336,0.000158053,0.000106769,6.92E-05
1,3144,1,1,Jeana L. Baldwin,38,0.000676133,0.000329164,0.000214362,0.000157011,0.000148677,0.000101647,6.92E-05
1,3145,1,1,Heather L Mehta,45,0.000636537,0.000312891,0.000206569,0.000153633,0.000145497,9.95E-05,6.92E-05
1,3146,0,0,James B Leichliter,41,0.000849618,0.000421585,0.000275862,0.000202224,0.000190913,0.000124177,6.92E-05
1,3147,1,1,Diane Vilimek,50,0.000591366,0.000297974,0.000199322,0.000149231,0.000141503,9.91E-05,6.92E-05
1,3148,1,1,Mary L Ferguson,60,0.000653168,0.000315259,0.000205212,0.000151012,0.000142918,9.88E-05,6.92E-05
1,3149,1,0,Neil G. Murtagh,38,0.000587889,0.000304414,0.000205846,0.000154154,0.000146349,0.000101,6.92E-05
1,3150,1,1,Reycita Six,47,0.000617665,0.000308356,0.000205804,0.000153822,0.000145815,9.88E-05,6.91E-05
1,3151,1,1,Megan Dippolito,54,0.00059988,0.000298954,0.000198847,0.00014839,0.000140746,9.78E-05,6.91E-05
1,3152,1,1,Josee Aubin,55,0.000620347,0.000310752,0.000207125,0.000155183,0.000147102,0.0001001,6.91E-05
1,3153,1,1,Julianne Marley,53,0.000600962,0.000304414,0.0002035,0.00015163,0.000143823,9.84E-05,6.91E-05
1,3154,1,1,Casey E. Ericson,44,0.000576369,0.000291715,0.000196117,0.000147907,0.000140509,9.78E-05,6.91E-05
1,3155,1,1,Susie Patrick,47,0.000627353,0.000317965,0.000213083,0.000157903,0.000149656,0.000102197,6.91E-05
1,3156,1,1,Stacy Vancura,45,0.000600962,0.000302755,0.000203293,0.000152835,0.000145054,9.94E-05,6.91E-05
1,3157,1,1,Angela B Dampier,44,0.000668449,0.000326691,0.000213311,0.000155666,0.000147362,9.93E-05,6.91E-05
1,3158,0,0,Aurelio Alcalde Aramburu,61,0.000658762,0.000328407,0.000219058,0.000161655,0.000153069,0.000101968,6.91E-05
1,3159,1,1,Alyssa Rucker,18,0.000506842,0.00027465,0.000188964,0.000143082,0.000135962,9.61E-05,6.91E-05
1,3160,1,1,Anna Gomes,32,0.000654022,0.000321854,0.000202511,0.000150489,0.000143,9.92E-05,6.91E-05
1,3161,1,1,Carly R. Purcell,24,0.000595238,0.00029985,0.000200562,0.000150534,0.000142735,9.79E-05,6.91E-05
1,3162,0,0,Carlos Antonio Sr. Arpon Gordillo,52,0.000654879,0.000321854,0.000210704,0.000156079,0.000147951,0.000101937,6.91E-05
1,3163,1,1,Tammy Latterell,41,0.000657462,0.000329815,0.000213858,0.000157978,0.000149948,0.000100664,6.91E-05
1,3164,1,0,Alberto Moragrega Vera,44,0.000722022,0.00036036,0.000239751,0.000179565,0.000170445,0.000112108,6.91E-05
1,3165,1,1,Amy L. Wiswell,40,0.000603865,0.000311042,0.000208247,0.000153917,0.000145794,9.98E-05,6.90E-05
1,3166,1,1,Jody Mullen,44,0.000680735,0.00033456,0.00021925,0.000160514,0.00015223,0.000100644,6.90E-05
1,3167,1,1,Becky Lebaron,41,0.000675676,0.000331895,0.000214225,0.000158178,0.000150128,0.000102229,6.90E-05
1,3168,0,0,John F Kelley,63,0.000668003,0.000337268,0.000222124,0.000165207,0.000156519,0.000105252,6.90E-05
1,3169,1,1,Cari Cardall,39,0.000668896,0.000331126,0.000216123,0.000158907,0.000149813,0.000101235,6.90E-05
1,3170,0,0,John Giffen,65,0.000631712,0.00031506,0.000208247,0.000156274,0.000148214,9.99E-05,6.90E-05
1,3171,1,1,Brigid J Carey,27,0.000673854,0.000335909,0.000223015,0.000165262,0.000156372,0.000103029,6.90E-05
1,3172,1,1,Sarah Verbiest,50,0.000617284,0.000305623,0.000202061,0.000150308,0.00014243,9.93E-05,6.90E-05
1,3173,1,1,Ximena Kriete,47,0.000606796,0.000305157,0.000203707,0.000152045,0.000144009,9.99E-05,6.90E-05
1,3174,1,1,Susan M. Wozniak,52,0.000615764,0.000311236,0.000208464,0.000155933,0.000147732,9.74E-05,6.89E-05
1,3175,1,1,Tara Eckman,43,0.000595238,0.000293772,0.000195771,0.000146434,0.000138831,9.75E-05,6.89E-05
1,3176,0,0,Roger Collins,61,0.000661376,0.000328407,0.000218245,0.000161996,0.000153351,0.000103157,6.89E-05
1,3177,1,1,Ashley R Downes,33,0.000595238,0.000293772,0.000195771,0.000146434,0.000138831,9.75E-05,6.89E-05
1,3178,1,1,Terese Grondin,63,0.000671141,0.000327225,0.000213675,0.00015758,0.000149098,0.000101143,6.89E-05
1,3179,1,1,Meghan Hargrave,34,0.000647668,0.000325945,0.000215424,0.000154919,0.000144697,9.68E-05,6.89E-05
1,3180,1,1,Gloria Palmer,39,0.00062383,0.000307031,0.000203957,0.00015083,0.000142735,9.73E-05,6.89E-05
1,3181,1,1,Karen Nagel,37,0.000677048,0.00033389,0.000221631,0.000164772,0.000155788,0.000105252,6.89E-05
1,3182,1,0,Colm Leonard,50,0.000617284,0.000295508,0.00020024,0.000148126,0.000141143,9.69E-05,6.89E-05
1,3183,1,1,Danielle Hoover,26,0.000660939,0.000331126,0.000220604,0.000165317,0.000156544,0.000107527,6.89E-05
1,3184,1,1,Jennifer L Smith,45,0.000611247,0.000302115,0.0002002,0.000149611,0.000141945,9.87E-05,6.89E-05
1,3185,1,1,Erin M. Delaney,50,0.000603865,0.00030021,0.0001998,0.000149009,0.000141303,9.76E-05,6.89E-05
1,3186,0,0,Patrick J. Sr. Murphy,60,0.000650195,0.000320205,0.00021097,0.000156348,0.000148104,0.000101031,6.88E-05
1,3187,1,1,Sherry LaBree,40,0.000628141,0.000315657,0.000210926,0.000157208,0.00014892,0.000100604,6.88E-05
1,3188,1,0,A J. Scaletta,55,0.000616143,0.000306937,0.000204625,0.000152952,0.00014476,9.86E-05,6.88E-05
1,3189,1,0,Brennan M Holmes,39,0.000721501,0.00036062,0.000237869,0.000175901,0.000166528,0.000112296,6.88E-05
1,3190,1,1,Teresa Haseleu,44,0.000618812,0.000304136,0.000199402,0.000147102,0.000139063,9.52E-05,6.88E-05
1,3191,1,0,Loren R Rose,63,0.000643087,0.000323311,0.000215564,0.000161212,0.000152812,0.00010502,6.88E-05
1,3192,1,1,Alma V. Tambone,24,0.000537057,0.000277701,0.000187266,0.000140627,0.000133761,9.47E-05,6.88E-05
1,3193,1,0,Barrett Amos,31,0.000782473,0.000373972,0.000223464,0.000163854,0.000154369,0.000100929,6.88E-05
1,3194,1,1,Angela Brundage,26,0.000659196,0.000326371,0.000213447,0.000155788,0.000147362,0.000100654,6.88E-05
1,3195,1,1,Nicole J Watts,42,0.000658762,0.000330907,0.000219974,0.000162866,0.000154226,0.000102944,6.88E-05
1,3196,0,0,Marco Roversi,56,0.000594884,0.000303122,0.000203542,0.000150739,0.000142816,9.87E-05,6.88E-05
1,3197,0,0,Marcos Sana,53,0.000646412,0.000330907,0.000218531,0.000159566,0.000151515,9.91E-05,6.88E-05
1,3198,0,0,Stephen W Barrett,61,0.000620732,0.000307409,0.000203915,0.00015186,0.00014403,9.89E-05,6.88E-05
1,3199,1,0,Ashok C Khandkar,60,0.000628141,0.000316857,0.000210881,0.000157085,0.00014881,0.000102764,6.88E-05
1,3200,1,0,Dave Marcotte,52,0.000658328,0.000323939,0.00021395,0.000158453,0.000150444,0.000102807,6.87E-05
