iteration,LTR_loss,DpExp,DELTR_Loss,loss_standard
2720,5.999826907628911,0.0,5.999826907628911,5.999826907628911
2721,5.999826903701466,0.0,5.999826903701466,5.999826903701466
2722,5.999826899774069,0.0,5.999826899774069,5.999826899774069
2723,5.999826895846721,0.0,5.999826895846721,5.999826895846721
2724,5.9998268919194215,0.0,5.9998268919194215,5.9998268919194215
2725,5.999826887992173,0.0,5.999826887992173,5.999826887992173
2726,5.999826884064971,0.0,5.999826884064971,5.999826884064971
2727,5.999826880137819,0.0,5.999826880137819,5.999826880137819
2728,5.999826876210716,0.0,5.999826876210716,5.999826876210716
2729,5.99982687228366,0.0,5.99982687228366,5.99982687228366
2730,5.999826868356654,0.0,5.999826868356654,5.999826868356654
2731,5.999826864429697,0.0,5.999826864429697,5.999826864429697
2732,5.999826860502788,0.0,5.999826860502788,5.999826860502788
2733,5.999826856575928,0.0,5.999826856575928,5.999826856575928
2734,5.99982685264912,0.0,5.99982685264912,5.99982685264912
2735,5.999826848722357,0.0,5.999826848722357,5.999826848722357
2736,5.999826844795644,0.0,5.999826844795644,5.999826844795644
2737,5.9998268408689786,0.0,5.9998268408689786,5.9998268408689786
2738,5.999826836942364,0.0,5.999826836942364,5.999826836942364
2739,5.999826833015797,0.0,5.999826833015797,5.999826833015797
2740,5.9998268290892804,0.0,5.9998268290892804,5.9998268290892804
2741,5.999826825162811,0.0,5.999826825162811,5.999826825162811
2742,5.999826821236392,0.0,5.999826821236392,5.999826821236392
2743,5.99982681731002,0.0,5.99982681731002,5.99982681731002
2744,5.9998268133837,0.0,5.9998268133837,5.9998268133837
2745,5.999826809457426,0.0,5.999826809457426,5.999826809457426
2746,5.9998268055312005,0.0,5.9998268055312005,5.9998268055312005
2747,5.999826801605026,0.0,5.999826801605026,5.999826801605026
2748,5.999826797678897,0.0,5.999826797678897,5.999826797678897
2749,5.999826793752821,0.0,5.999826793752821,5.999826793752821
2750,5.999826789826792,0.0,5.999826789826792,5.999826789826792
2751,5.999826785900812,0.0,5.999826785900812,5.999826785900812
2752,5.99982678197488,0.0,5.99982678197488,5.99982678197488
2753,5.9998267780489964,0.0,5.9998267780489964,5.9998267780489964
2754,5.999826774123162,0.0,5.999826774123162,5.999826774123162
2755,5.999826770197378,0.0,5.999826770197378,5.999826770197378
2756,5.9998267662716405,0.0,5.9998267662716405,5.9998267662716405
2757,5.999826762345953,0.0,5.999826762345953,5.999826762345953
2758,5.999826758420315,0.0,5.999826758420315,5.999826758420315
2759,5.999826754494726,0.0,5.999826754494726,5.999826754494726
2760,5.999826750569184,0.0,5.999826750569184,5.999826750569184
2761,5.999826746643693,0.0,5.999826746643693,5.999826746643693
2762,5.99982674271825,0.0,5.99982674271825,5.99982674271825
2763,5.999826738792855,0.0,5.999826738792855,5.999826738792855
2764,5.999826734867509,0.0,5.999826734867509,5.999826734867509
2765,5.999826730942211,0.0,5.999826730942211,5.999826730942211
2766,5.9998267270169645,0.0,5.9998267270169645,5.9998267270169645
2767,5.999826723091766,0.0,5.999826723091766,5.999826723091766
2768,5.999826719166616,0.0,5.999826719166616,5.999826719166616
2769,5.999826715241512,0.0,5.999826715241512,5.999826715241512
2770,5.9998267113164605,0.0,5.9998267113164605,5.9998267113164605
2771,5.999826707391456,0.0,5.999826707391456,5.999826707391456
2772,5.9998267034665025,0.0,5.9998267034665025,5.9998267034665025
2773,5.999826699541596,0.0,5.999826699541596,5.999826699541596
2774,5.999826695616738,0.0,5.999826695616738,5.999826695616738
2775,5.999826691691928,0.0,5.999826691691928,5.999826691691928
2776,5.999826687767169,0.0,5.999826687767169,5.999826687767169
2777,5.999826683842458,0.0,5.999826683842458,5.999826683842458
2778,5.999826679917795,0.0,5.999826679917795,5.999826679917795
2779,5.999826675993183,0.0,5.999826675993183,5.999826675993183
2780,5.999826672068617,0.0,5.999826672068617,5.999826672068617
2781,5.9998266681441015,0.0,5.9998266681441015,5.9998266681441015
2782,5.9998266642196345,0.0,5.9998266642196345,5.9998266642196345
2783,5.999826660295217,0.0,5.999826660295217,5.999826660295217
2784,5.999826656370847,0.0,5.999826656370847,5.999826656370847
2785,5.999826652446526,0.0,5.999826652446526,5.999826652446526
2786,5.999826648522253,0.0,5.999826648522253,5.999826648522253
2787,5.999826644598032,0.0,5.999826644598032,5.999826644598032
2788,5.9998266406738585,0.0,5.9998266406738585,5.9998266406738585
2789,5.999826636749733,0.0,5.999826636749733,5.999826636749733
2790,5.999826632825656,0.0,5.999826632825656,5.999826632825656
2791,5.999826628901627,0.0,5.999826628901627,5.999826628901627
2792,5.999826624977649,0.0,5.999826624977649,5.999826624977649
2793,5.999826621053718,0.0,5.999826621053718,5.999826621053718
2794,5.999826617129838,0.0,5.999826617129838,5.999826617129838
2795,5.999826613206005,0.0,5.999826613206005,5.999826613206005
2796,5.999826609282221,0.0,5.999826609282221,5.999826609282221
2797,5.9998266053584866,0.0,5.9998266053584866,5.9998266053584866
2798,5.999826601434799,0.0,5.999826601434799,5.999826601434799
2799,5.999826597511164,0.0,5.999826597511164,5.999826597511164
2800,5.999826593587575,0.0,5.999826593587575,5.999826593587575
2801,5.999826589664034,0.0,5.999826589664034,5.999826589664034
2802,5.999826585740545,0.0,5.999826585740545,5.999826585740545
2803,5.999826581817102,0.0,5.999826581817102,5.999826581817102
2804,5.999826577893707,0.0,5.999826577893707,5.999826577893707
2805,5.9998265739703625,0.0,5.9998265739703625,5.9998265739703625
2806,5.999826570047067,0.0,5.999826570047067,5.999826570047067
2807,5.99982656612382,0.0,5.99982656612382,5.99982656612382
2808,5.999826562200623,0.0,5.999826562200623,5.999826562200623
2809,5.999826558277471,0.0,5.999826558277471,5.999826558277471
2810,5.999826554354371,0.0,5.999826554354371,5.999826554354371
2811,5.99982655043132,0.0,5.99982655043132,5.99982655043132
2812,5.999826546508317,0.0,5.999826546508317,5.999826546508317
2813,5.999826542585362,0.0,5.999826542585362,5.999826542585362
2814,5.9998265386624565,0.0,5.9998265386624565,5.9998265386624565
2815,5.999826534739599,0.0,5.999826534739599,5.999826534739599
2816,5.999826530816791,0.0,5.999826530816791,5.999826530816791
2817,5.999826526894034,0.0,5.999826526894034,5.999826526894034
2818,5.999826522971323,0.0,5.999826522971323,5.999826522971323
2819,5.999826519048661,0.0,5.999826519048661,5.999826519048661
2820,5.999826515126047,0.0,5.999826515126047,5.999826515126047
2821,5.999826511203484,0.0,5.999826511203484,5.999826511203484
2822,5.99982650728097,0.0,5.99982650728097,5.99982650728097
2823,5.999826503358503,0.0,5.999826503358503,5.999826503358503
2824,5.999826499436084,0.0,5.999826499436084,5.999826499436084
2825,5.999826495513714,0.0,5.999826495513714,5.999826495513714
2826,5.999826491591395,0.0,5.999826491591395,5.999826491591395
2827,5.999826487669123,0.0,5.999826487669123,5.999826487669123
2828,5.999826483746901,0.0,5.999826483746901,5.999826483746901
2829,5.999826479824727,0.0,5.999826479824727,5.999826479824727
2830,5.9998264759026005,0.0,5.9998264759026005,5.9998264759026005
2831,5.999826471980527,0.0,5.999826471980527,5.999826471980527
2832,5.999826468058499,0.0,5.999826468058499,5.999826468058499
2833,5.999826464136519,0.0,5.999826464136519,5.999826464136519
2834,5.99982646021459,0.0,5.99982646021459,5.99982646021459
2835,5.999826456292707,0.0,5.999826456292707,5.999826456292707
2836,5.9998264523708755,0.0,5.9998264523708755,5.9998264523708755
2837,5.999826448449093,0.0,5.999826448449093,5.999826448449093
2838,5.999826444527356,0.0,5.999826444527356,5.999826444527356
2839,5.999826440605671,0.0,5.999826440605671,5.999826440605671
2840,5.999826436684034,0.0,5.999826436684034,5.999826436684034
2841,5.999826432762445,0.0,5.999826432762445,5.999826432762445
2842,5.999826428840906,0.0,5.999826428840906,5.999826428840906
2843,5.999826424919414,0.0,5.999826424919414,5.999826424919414
2844,5.99982642099797,0.0,5.99982642099797,5.99982642099797
2845,5.999826417076577,0.0,5.999826417076577,5.999826417076577
2846,5.9998264131552315,0.0,5.9998264131552315,5.9998264131552315
2847,5.999826409233936,0.0,5.999826409233936,5.999826409233936
2848,5.999826405312688,0.0,5.999826405312688,5.999826405312688
2849,5.9998264013914895,0.0,5.9998264013914895,5.9998264013914895
2850,5.999826397470342,0.0,5.999826397470342,5.999826397470342
2851,5.99982639354924,0.0,5.99982639354924,5.99982639354924
2852,5.999826389628187,0.0,5.999826389628187,5.999826389628187
2853,5.999826385707185,0.0,5.999826385707185,5.999826385707185
2854,5.999826381786228,0.0,5.999826381786228,5.999826381786228
2855,5.999826377865324,0.0,5.999826377865324,5.999826377865324
2856,5.999826373944466,0.0,5.999826373944466,5.999826373944466
2857,5.999826370023658,0.0,5.999826370023658,5.999826370023658
2858,5.999826366102896,0.0,5.999826366102896,5.999826366102896
2859,5.999826362182186,0.0,5.999826362182186,5.999826362182186
2860,5.999826358261525,0.0,5.999826358261525,5.999826358261525
2861,5.999826354340911,0.0,5.999826354340911,5.999826354340911
2862,5.999826350420346,0.0,5.999826350420346,5.999826350420346
2863,5.999826346499829,0.0,5.999826346499829,5.999826346499829
2864,5.999826342579363,0.0,5.999826342579363,5.999826342579363
2865,5.999826338658944,0.0,5.999826338658944,5.999826338658944
2866,5.999826334738574,0.0,5.999826334738574,5.999826334738574
2867,5.999826330818253,0.0,5.999826330818253,5.999826330818253
2868,5.999826326897981,0.0,5.999826326897981,5.999826326897981
2869,5.999826322977759,0.0,5.999826322977759,5.999826322977759
2870,5.999826319057583,0.0,5.999826319057583,5.999826319057583
2871,5.999826315137456,0.0,5.999826315137456,5.999826315137456
2872,5.9998263112173795,0.0,5.9998263112173795,5.9998263112173795
2873,5.999826307297352,0.0,5.999826307297352,5.999826307297352
2874,5.999826303377372,0.0,5.999826303377372,5.999826303377372
2875,5.999826299457441,0.0,5.999826299457441,5.999826299457441
2876,5.999826295537558,0.0,5.999826295537558,5.999826295537558
2877,5.999826291617724,0.0,5.999826291617724,5.999826291617724
2878,5.999826287697941,0.0,5.999826287697941,5.999826287697941
2879,5.999826283778203,0.0,5.999826283778203,5.999826283778203
2880,5.9998262798585165,0.0,5.9998262798585165,5.9998262798585165
2881,5.999826275938876,0.0,5.999826275938876,5.999826275938876
2882,5.999826272019286,0.0,5.999826272019286,5.999826272019286
2883,5.999826268099746,0.0,5.999826268099746,5.999826268099746
2884,5.999826264180253,0.0,5.999826264180253,5.999826264180253
2885,5.999826260260811,0.0,5.999826260260811,5.999826260260811
2886,5.999826256341415,0.0,5.999826256341415,5.999826256341415
2887,5.99982625242207,0.0,5.99982625242207,5.99982625242207
2888,5.999826248502772,0.0,5.999826248502772,5.999826248502772
2889,5.999826244583523,0.0,5.999826244583523,5.999826244583523
2890,5.999826240664322,0.0,5.999826240664322,5.999826240664322
2891,5.999826236745171,0.0,5.999826236745171,5.999826236745171
2892,5.999826232826068,0.0,5.999826232826068,5.999826232826068
2893,5.999826228907017,0.0,5.999826228907017,5.999826228907017
2894,5.999826224988009,0.0,5.999826224988009,5.999826224988009
2895,5.9998262210690525,0.0,5.9998262210690525,5.9998262210690525
2896,5.999826217150145,0.0,5.999826217150145,5.999826217150145
2897,5.9998262132312865,0.0,5.9998262132312865,5.9998262132312865
2898,5.999826209312477,0.0,5.999826209312477,5.999826209312477
2899,5.999826205393714,0.0,5.999826205393714,5.999826205393714
2900,5.999826201475003,0.0,5.999826201475003,5.999826201475003
2901,5.999826197556338,0.0,5.999826197556338,5.999826197556338
2902,5.999826193637722,0.0,5.999826193637722,5.999826193637722
2903,5.999826189719156,0.0,5.999826189719156,5.999826189719156
2904,5.999826185800638,0.0,5.999826185800638,5.999826185800638
2905,5.9998261818821685,0.0,5.9998261818821685,5.9998261818821685
2906,5.999826177963748,0.0,5.999826177963748,5.999826177963748
2907,5.999826174045376,0.0,5.999826174045376,5.999826174045376
2908,5.9998261701270525,0.0,5.9998261701270525,5.9998261701270525
2909,5.999826166208779,0.0,5.999826166208779,5.999826166208779
2910,5.999826162290553,0.0,5.999826162290553,5.999826162290553
2911,5.999826158372377,0.0,5.999826158372377,5.999826158372377
2912,5.999826154454248,0.0,5.999826154454248,5.999826154454248
2913,5.999826150536167,0.0,5.999826150536167,5.999826150536167
2914,5.999826146618139,0.0,5.999826146618139,5.999826146618139
2915,5.999826142700156,0.0,5.999826142700156,5.999826142700156
2916,5.999826138782221,0.0,5.999826138782221,5.999826138782221
2917,5.999826134864337,0.0,5.999826134864337,5.999826134864337
2918,5.9998261309465,0.0,5.9998261309465,5.9998261309465
2919,5.999826127028714,0.0,5.999826127028714,5.999826127028714
2920,5.999826123110975,0.0,5.999826123110975,5.999826123110975
2921,5.999826119193286,0.0,5.999826119193286,5.999826119193286
2922,5.999826115275646,0.0,5.999826115275646,5.999826115275646
2923,5.999826111358052,0.0,5.999826111358052,5.999826111358052
2924,5.999826107440509,0.0,5.999826107440509,5.999826107440509
2925,5.999826103523015,0.0,5.999826103523015,5.999826103523015
2926,5.999826099605568,0.0,5.999826099605568,5.999826099605568
2927,5.99982609568817,0.0,5.99982609568817,5.99982609568817
2928,5.999826091770823,0.0,5.999826091770823,5.999826091770823
2929,5.999826087853522,0.0,5.999826087853522,5.999826087853522
2930,5.999826083936269,0.0,5.999826083936269,5.999826083936269
2931,5.999826080019067,0.0,5.999826080019067,5.999826080019067
2932,5.999826076101913,0.0,5.999826076101913,5.999826076101913
2933,5.999826072184808,0.0,5.999826072184808,5.999826072184808
2934,5.999826068267752,0.0,5.999826068267752,5.999826068267752
2935,5.999826064350742,0.0,5.999826064350742,5.999826064350742
2936,5.999826060433784,0.0,5.999826060433784,5.999826060433784
2937,5.999826056516874,0.0,5.999826056516874,5.999826056516874
2938,5.99982605260001,0.0,5.99982605260001,5.99982605260001
2939,5.999826048683198,0.0,5.999826048683198,5.999826048683198
2940,5.999826044766433,0.0,5.999826044766433,5.999826044766433
2941,5.999826040849717,0.0,5.999826040849717,5.999826040849717
2942,5.999826036933051,0.0,5.999826036933051,5.999826036933051
2943,5.999826033016434,0.0,5.999826033016434,5.999826033016434
2944,5.999826029099862,0.0,5.999826029099862,5.999826029099862
2945,5.9998260251833395,0.0,5.9998260251833395,5.9998260251833395
2946,5.999826021266869,0.0,5.999826021266869,5.999826021266869
2947,5.999826017350444,0.0,5.999826017350444,5.999826017350444
2948,5.999826013434069,0.0,5.999826013434069,5.999826013434069
2949,5.9998260095177445,0.0,5.9998260095177445,5.9998260095177445
2950,5.9998260056014665,0.0,5.9998260056014665,5.9998260056014665
2951,5.9998260016852365,0.0,5.9998260016852365,5.9998260016852365
2952,5.999825997769057,0.0,5.999825997769057,5.999825997769057
2953,5.999825993852926,0.0,5.999825993852926,5.999825993852926
2954,5.999825989936842,0.0,5.999825989936842,5.999825989936842
2955,5.999825986020808,0.0,5.999825986020808,5.999825986020808
2956,5.999825982104823,0.0,5.999825982104823,5.999825982104823
2957,5.999825978188886,0.0,5.999825978188886,5.999825978188886
2958,5.999825974272999,0.0,5.999825974272999,5.999825974272999
2959,5.999825970357159,0.0,5.999825970357159,5.999825970357159
2960,5.999825966441366,0.0,5.999825966441366,5.999825966441366
2961,5.999825962525627,0.0,5.999825962525627,5.999825962525627
2962,5.999825958609932,0.0,5.999825958609932,5.999825958609932
2963,5.999825954694287,0.0,5.999825954694287,5.999825954694287
2964,5.999825950778691,0.0,5.999825950778691,5.999825950778691
2965,5.999825946863143,0.0,5.999825946863143,5.999825946863143
2966,5.999825942947645,0.0,5.999825942947645,5.999825942947645
2967,5.999825939032195,0.0,5.999825939032195,5.999825939032195
2968,5.999825935116794,0.0,5.999825935116794,5.999825935116794
2969,5.999825931201441,0.0,5.999825931201441,5.999825931201441
2970,5.999825927286136,0.0,5.999825927286136,5.999825927286136
2971,5.999825923370882,0.0,5.999825923370882,5.999825923370882
2972,5.999825919455675,0.0,5.999825919455675,5.999825919455675
2973,5.999825915540517,0.0,5.999825915540517,5.999825915540517
2974,5.999825911625406,0.0,5.999825911625406,5.999825911625406
2975,5.999825907710347,0.0,5.999825907710347,5.999825907710347
2976,5.999825903795335,0.0,5.999825903795335,5.999825903795335
2977,5.9998258998803715,0.0,5.9998258998803715,5.9998258998803715
2978,5.999825895965457,0.0,5.999825895965457,5.999825895965457
2979,5.999825892050589,0.0,5.999825892050589,5.999825892050589
2980,5.9998258881357724,0.0,5.9998258881357724,5.9998258881357724
2981,5.999825884221004,0.0,5.999825884221004,5.999825884221004
2982,5.999825880306284,0.0,5.999825880306284,5.999825880306284
2983,5.999825876391614,0.0,5.999825876391614,5.999825876391614
2984,5.999825872476991,0.0,5.999825872476991,5.999825872476991
2985,5.999825868562416,0.0,5.999825868562416,5.999825868562416
2986,5.999825864647891,0.0,5.999825864647891,5.999825864647891
2987,5.999825860733415,0.0,5.999825860733415,5.999825860733415
2988,5.999825856818985,0.0,5.999825856818985,5.999825856818985
2989,5.999825852904606,0.0,5.999825852904606,5.999825852904606
2990,5.999825848990276,0.0,5.999825848990276,5.999825848990276
2991,5.999825845075994,0.0,5.999825845075994,5.999825845075994
2992,5.999825841161759,0.0,5.999825841161759,5.999825841161759
2993,5.999825837247576,0.0,5.999825837247576,5.999825837247576
2994,5.999825833333439,0.0,5.999825833333439,5.999825833333439
2995,5.999825829419352,0.0,5.999825829419352,5.999825829419352
2996,5.9998258255053125,0.0,5.9998258255053125,5.9998258255053125
2997,5.999825821591323,0.0,5.999825821591323,5.999825821591323
2998,5.99982581767738,0.0,5.99982581767738,5.99982581767738
2999,5.999825813763489,0.0,5.999825813763489,5.999825813763489
3000,5.999825809849645,0.0,5.999825809849645,5.999825809849645
3001,5.999825805935847,0.0,5.999825805935847,5.999825805935847
3002,5.9998258020221025,0.0,5.9998258020221025,5.9998258020221025
3003,5.999825798108404,0.0,5.999825798108404,5.999825798108404
3004,5.999825794194753,0.0,5.999825794194753,5.999825794194753
3005,5.999825790281153,0.0,5.999825790281153,5.999825790281153
3006,5.999825786367599,0.0,5.999825786367599,5.999825786367599
3007,5.999825782454097,0.0,5.999825782454097,5.999825782454097
3008,5.999825778540641,0.0,5.999825778540641,5.999825778540641
3009,5.999825774627235,0.0,5.999825774627235,5.999825774627235
3010,5.999825770713876,0.0,5.999825770713876,5.999825770713876
3011,5.9998257668005675,0.0,5.9998257668005675,5.9998257668005675
3012,5.999825762887308,0.0,5.999825762887308,5.999825762887308
3013,5.9998257589740955,0.0,5.9998257589740955,5.9998257589740955
3014,5.9998257550609315,0.0,5.9998257550609315,5.9998257550609315
3015,5.999825751147817,0.0,5.999825751147817,5.999825751147817
3016,5.999825747234753,0.0,5.999825747234753,5.999825747234753
3017,5.999825743321734,0.0,5.999825743321734,5.999825743321734
3018,5.999825739408765,0.0,5.999825739408765,5.999825739408765
3019,5.999825735495845,0.0,5.999825735495845,5.999825735495845
3020,5.999825731582975,0.0,5.999825731582975,5.999825731582975
3021,5.999825727670152,0.0,5.999825727670152,5.999825727670152
3022,5.999825723757378,0.0,5.999825723757378,5.999825723757378
3023,5.999825719844652,0.0,5.999825719844652,5.999825719844652
3024,5.999825715931975,0.0,5.999825715931975,5.999825715931975
3025,5.999825712019346,0.0,5.999825712019346,5.999825712019346
3026,5.9998257081067665,0.0,5.9998257081067665,5.9998257081067665
3027,5.999825704194235,0.0,5.999825704194235,5.999825704194235
3028,5.999825700281754,0.0,5.999825700281754,5.999825700281754
3029,5.99982569636932,0.0,5.99982569636932,5.99982569636932
3030,5.999825692456936,0.0,5.999825692456936,5.999825692456936
3031,5.999825688544599,0.0,5.999825688544599,5.999825688544599
3032,5.999825684632311,0.0,5.999825684632311,5.999825684632311
3033,5.999825680720073,0.0,5.999825680720073,5.999825680720073
3034,5.999825676807882,0.0,5.999825676807882,5.999825676807882
3035,5.999825672895739,0.0,5.999825672895739,5.999825672895739
3036,5.999825668983646,0.0,5.999825668983646,5.999825668983646
3037,5.999825665071601,0.0,5.999825665071601,5.999825665071601
3038,5.999825661159606,0.0,5.999825661159606,5.999825661159606
3039,5.999825657247658,0.0,5.999825657247658,5.999825657247658
3040,5.999825653335758,0.0,5.999825653335758,5.999825653335758
3041,5.99982564942391,0.0,5.99982564942391,5.99982564942391
3042,5.999825645512106,0.0,5.999825645512106,5.999825645512106
3043,5.999825641600355,0.0,5.999825641600355,5.999825641600355
3044,5.999825637688649,0.0,5.999825637688649,5.999825637688649
3045,5.999825633776994,0.0,5.999825633776994,5.999825633776994
3046,5.999825629865386,0.0,5.999825629865386,5.999825629865386
3047,5.999825625953828,0.0,5.999825625953828,5.999825625953828
3048,5.999825622042318,0.0,5.999825622042318,5.999825622042318
3049,5.999825618130857,0.0,5.999825618130857,5.999825618130857
3050,5.999825614219444,0.0,5.999825614219444,5.999825614219444
3051,5.99982561030808,0.0,5.99982561030808,5.99982561030808
3052,5.999825606396763,0.0,5.999825606396763,5.999825606396763
3053,5.9998256024854975,0.0,5.9998256024854975,5.9998256024854975
3054,5.999825598574281,0.0,5.999825598574281,5.999825598574281
3055,5.999825594663109,0.0,5.999825594663109,5.999825594663109
3056,5.99982559075199,0.0,5.99982559075199,5.99982559075199
3057,5.999825586840916,0.0,5.999825586840916,5.999825586840916
3058,5.999825582929892,0.0,5.999825582929892,5.999825582929892
3059,5.999825579018917,0.0,5.999825579018917,5.999825579018917
3060,5.999825575107992,0.0,5.999825575107992,5.999825575107992
3061,5.999825571197112,0.0,5.999825571197112,5.999825571197112
3062,5.999825567286283,0.0,5.999825567286283,5.999825567286283
3063,5.999825563375504,0.0,5.999825563375504,5.999825563375504
3064,5.999825559464771,0.0,5.999825559464771,5.999825559464771
3065,5.9998255555540885,0.0,5.9998255555540885,5.9998255555540885
3066,5.999825551643452,0.0,5.999825551643452,5.999825551643452
3067,5.999825547732867,0.0,5.999825547732867,5.999825547732867
3068,5.999825543822329,0.0,5.999825543822329,5.999825543822329
3069,5.999825539911841,0.0,5.999825539911841,5.999825539911841
3070,5.999825536001398,0.0,5.999825536001398,5.999825536001398
3071,5.999825532091007,0.0,5.999825532091007,5.999825532091007
3072,5.999825528180662,0.0,5.999825528180662,5.999825528180662
3073,5.999825524270369,0.0,5.999825524270369,5.999825524270369
3074,5.9998255203601225,0.0,5.9998255203601225,5.9998255203601225
3075,5.999825516449926,0.0,5.999825516449926,5.999825516449926
3076,5.9998255125397755,0.0,5.9998255125397755,5.9998255125397755
3077,5.999825508629677,0.0,5.999825508629677,5.999825508629677
3078,5.999825504719625,0.0,5.999825504719625,5.999825504719625
3079,5.999825500809619,0.0,5.999825500809619,5.999825500809619
3080,5.999825496899667,0.0,5.999825496899667,5.999825496899667
3081,5.99982549298976,0.0,5.99982549298976,5.99982549298976
3082,5.999825489079902,0.0,5.999825489079902,5.999825489079902
3083,5.999825485170094,0.0,5.999825485170094,5.999825485170094
3084,5.999825481260334,0.0,5.999825481260334,5.999825481260334
3085,5.9998254773506225,0.0,5.9998254773506225,5.9998254773506225
3086,5.999825473440959,0.0,5.999825473440959,5.999825473440959
3087,5.999825469531345,0.0,5.999825469531345,5.999825469531345
3088,5.999825465621777,0.0,5.999825465621777,5.999825465621777
3089,5.999825461712262,0.0,5.999825461712262,5.999825461712262
3090,5.9998254578027925,0.0,5.9998254578027925,5.9998254578027925
3091,5.999825453893372,0.0,5.999825453893372,5.999825453893372
3092,5.999825449984002,0.0,5.999825449984002,5.999825449984002
3093,5.999825446074679,0.0,5.999825446074679,5.999825446074679
3094,5.999825442165403,0.0,5.999825442165403,5.999825442165403
3095,5.999825438256177,0.0,5.999825438256177,5.999825438256177
3096,5.999825434347001,0.0,5.999825434347001,5.999825434347001
3097,5.999825430437872,0.0,5.999825430437872,5.999825430437872
3098,5.999825426528792,0.0,5.999825426528792,5.999825426528792
3099,5.999825422619761,0.0,5.999825422619761,5.999825422619761
3100,5.999825418710778,0.0,5.999825418710778,5.999825418710778
3101,5.999825414801842,0.0,5.999825414801842,5.999825414801842
3102,5.999825410892957,0.0,5.999825410892957,5.999825410892957
3103,5.99982540698412,0.0,5.99982540698412,5.99982540698412
3104,5.999825403075332,0.0,5.999825403075332,5.999825403075332
3105,5.999825399166592,0.0,5.999825399166592,5.999825399166592
3106,5.999825395257901,0.0,5.999825395257901,5.999825395257901
3107,5.999825391349257,0.0,5.999825391349257,5.999825391349257
3108,5.999825387440664,0.0,5.999825387440664,5.999825387440664
3109,5.999825383532118,0.0,5.999825383532118,5.999825383532118
3110,5.999825379623622,0.0,5.999825379623622,5.999825379623622
3111,5.999825375715171,0.0,5.999825375715171,5.999825375715171
3112,5.9998253718067724,0.0,5.9998253718067724,5.9998253718067724
3113,5.999825367898419,0.0,5.999825367898419,5.999825367898419
3114,5.9998253639901185,0.0,5.9998253639901185,5.9998253639901185
3115,5.9998253600818625,0.0,5.9998253600818625,5.9998253600818625
3116,5.999825356173657,0.0,5.999825356173657,5.999825356173657
3117,5.9998253522655,0.0,5.9998253522655,5.9998253522655
3118,5.999825348357392,0.0,5.999825348357392,5.999825348357392
3119,5.999825344449332,0.0,5.999825344449332,5.999825344449332
3120,5.999825340541319,0.0,5.999825340541319,5.999825340541319
3121,5.999825336633356,0.0,5.999825336633356,5.999825336633356
3122,5.999825332725443,0.0,5.999825332725443,5.999825332725443
3123,5.999825328817576,0.0,5.999825328817576,5.999825328817576
3124,5.999825324909759,0.0,5.999825324909759,5.999825324909759
3125,5.999825321001992,0.0,5.999825321001992,5.999825321001992
3126,5.99982531709427,0.0,5.99982531709427,5.99982531709427
3127,5.9998253131866,0.0,5.9998253131866,5.9998253131866
3128,5.999825309278976,0.0,5.999825309278976,5.999825309278976
3129,5.9998253053714015,0.0,5.9998253053714015,5.9998253053714015
3130,5.9998253014638765,0.0,5.9998253014638765,5.9998253014638765
3131,5.999825297556399,0.0,5.999825297556399,5.999825297556399
3132,5.99982529364897,0.0,5.99982529364897,5.99982529364897
3133,5.999825289741589,0.0,5.999825289741589,5.999825289741589
3134,5.999825285834257,0.0,5.999825285834257,5.999825285834257
3135,5.9998252819269755,0.0,5.9998252819269755,5.9998252819269755
3136,5.99982527801974,0.0,5.99982527801974,5.99982527801974
3137,5.999825274112554,0.0,5.999825274112554,5.999825274112554
3138,5.999825270205416,0.0,5.999825270205416,5.999825270205416
3139,5.999825266298327,0.0,5.999825266298327,5.999825266298327
3140,5.999825262391287,0.0,5.999825262391287,5.999825262391287
3141,5.999825258484296,0.0,5.999825258484296,5.999825258484296
3142,5.999825254577354,0.0,5.999825254577354,5.999825254577354
3143,5.999825250670458,0.0,5.999825250670458,5.999825250670458
3144,5.999825246763612,0.0,5.999825246763612,5.999825246763612
3145,5.999825242856813,0.0,5.999825242856813,5.999825242856813
3146,5.999825238950064,0.0,5.999825238950064,5.999825238950064
3147,5.999825235043365,0.0,5.999825235043365,5.999825235043365
3148,5.999825231136713,0.0,5.999825231136713,5.999825231136713
3149,5.99982522723011,0.0,5.99982522723011,5.99982522723011
3150,5.999825223323553,0.0,5.999825223323553,5.999825223323553
3151,5.999825219417046,0.0,5.999825219417046,5.999825219417046
3152,5.999825215510589,0.0,5.999825215510589,5.999825215510589
3153,5.999825211604181,0.0,5.999825211604181,5.999825211604181
3154,5.99982520769782,0.0,5.99982520769782,5.99982520769782
3155,5.999825203791508,0.0,5.999825203791508,5.999825203791508
3156,5.999825199885243,0.0,5.999825199885243,5.999825199885243
3157,5.999825195979029,0.0,5.999825195979029,5.999825195979029
3158,5.999825192072862,0.0,5.999825192072862,5.999825192072862
3159,5.999825188166744,0.0,5.999825188166744,5.999825188166744
3160,5.999825184260674,0.0,5.999825184260674,5.999825184260674
3161,5.999825180354653,0.0,5.999825180354653,5.999825180354653
3162,5.99982517644868,0.0,5.99982517644868,5.99982517644868
3163,5.999825172542755,0.0,5.999825172542755,5.999825172542755
3164,5.999825168636881,0.0,5.999825168636881,5.999825168636881
