q_id,doc_id,Gender,NumSeasons,AvgPER,CareerPoints
1,1822,0,5,9.78,702
1,1823,0,2,14.55,700
1,1824,0,2,8.3,698
1,1825,0,4,9.35,693
1,1826,0,3,7.33,693
1,1827,1,6,8.43,693
1,1828,0,4,10.18,691
1,1829,1,6,11.65,690
1,1830,0,6,12.3,690
1,1831,0,1,14.5,689
1,1832,1,7,5.64,687
1,1833,0,2,12.1,686
1,1834,0,7,9.13,685
1,1835,0,3,10.83,682
1,1836,1,4,14.43,676
1,1837,0,2,18.1,676
1,1838,0,5,8.3,672
1,1839,1,7,11.64,671
1,1840,0,3,10.7,670
1,1841,0,3,11.2,670
1,1842,0,8,8.96,668
1,1843,1,5,9.12,667
1,1844,0,2,16.9,667
1,1845,0,4,14.22,664
1,1846,0,2,12.2,662
1,1847,1,5,8.44,662
1,1848,1,3,19.23,659
1,1849,1,4,11.15,658
1,1850,0,4,10.85,658
1,1851,0,4,8.62,656
1,1852,0,4,4.02,655
1,1853,0,6,9.87,649
1,1854,1,3,16.67,648
1,1855,0,3,12.07,647
1,1856,1,5,11.68,646
1,1857,0,2,12.5,645
1,1858,0,1,11.5,643
1,1859,1,5,9.32,642
1,1860,0,4,10.4,641
1,1861,0,2,11.35,640
1,1862,0,3,9.67,638
1,1863,0,11,9.34,638
1,1864,0,5,10.38,637
1,1865,0,10,7.34,636
1,1866,0,4,11.42,635
1,1867,0,3,10.6,635
1,1868,1,6,12.5,635
1,1869,0,6,10.13,632
1,1870,0,4,12.57,630
1,1871,0,1,24.1,627
1,1872,0,7,9.97,625
1,1873,0,5,7.68,621
1,1874,0,6,14.3,621
1,1875,1,6,9.15,620
1,1876,0,2,13.2,619
1,1877,0,6,12.18,619
1,1878,1,6,13.55,619
1,1879,0,2,3.7,617
1,1880,0,4,13.78,616
1,1881,1,5,7.38,614
1,1882,0,2,10.3,613
1,1883,0,3,11.13,613
1,1884,0,3,8.3,612
1,1885,0,6,6.48,611
1,1886,0,6,10.38,610
1,1887,0,7,8.67,610
1,1888,0,6,6.52,609
1,1889,0,8,9.49,609
1,1890,0,9,7.79,609
1,1891,0,3,8.43,609
1,1892,1,4,12.2,609
1,1893,0,2,12.3,607
1,1894,0,5,6.56,606
1,1895,0,3,10.8,606
1,1896,0,3,10.4,604
1,1897,0,4,7.17,603
1,1898,1,2,11.65,603
1,1899,0,7,6.09,603
1,1900,0,8,8.18,600
1,1901,1,4,15.62,600
1,1902,0,2,13.2,595
1,1903,0,3,14.67,595
1,1904,0,8,4.06,593
1,1905,0,4,8.35,593
1,1906,1,4,12.33,592
1,1907,0,6,9.57,590
1,1908,0,2,12.3,590
1,1909,0,2,11.25,589
1,1910,1,5,9.14,588
1,1911,0,5,-5.92,588
1,1912,0,1,18.9,587
1,1913,0,4,12.38,584
1,1914,1,4,9.57,582
1,1915,0,2,10.2,579
1,1916,0,9,6.92,578
1,1917,0,2,10.45,576
1,1918,0,4,7.7,575
1,1919,0,2,10.25,575
1,1920,0,4,12.23,574
1,1921,0,3,8.8,574
1,1922,0,5,12.62,574
1,1923,0,9,7.06,571
1,1924,1,8,8.18,570
1,1925,0,2,11.35,570
1,1926,0,1,10.6,570
1,1927,0,2,10.9,569
1,1928,0,3,6.97,568
1,1929,1,6,11.88,568
1,1930,0,3,6,567
1,1931,0,4,6.2,567
1,1932,0,3,12.37,566
1,1933,1,5,7.2,566
1,1934,0,4,8.53,564
1,1935,0,3,9.8,561
1,1936,0,8,8.04,561
1,1937,0,2,20.1,560
1,1938,1,5,10.5,558
1,1939,0,2,18.15,556
1,1940,0,6,11.52,555
1,1941,0,3,9.37,555
1,1942,1,3,15.2,553
1,1943,1,1,16.5,552
1,1944,0,7,5.34,548
1,1945,0,3,9.97,547
1,1946,0,4,14.2,545
1,1947,1,9,6.42,544
1,1948,0,1,7.5,543
1,1949,0,4,3.83,542
1,1950,1,6,8.9,542
1,1951,0,4,14.9,541
1,1952,1,4,14.7,541
1,1953,0,8,15.34,540
1,1954,0,3,8.13,538
1,1955,0,5,13.52,538
1,1956,0,7,7.21,537
1,1957,0,2,11.45,535
1,1958,1,4,14.15,534
1,1959,0,9,6.33,533
1,1960,0,2,14.8,532
1,1961,0,2,8.05,531
1,1962,0,2,8.6,531
1,1963,0,4,7.52,527
1,1964,0,4,10.3,527
1,1965,0,3,13.7,524
1,1966,0,4,5.6,522
1,1967,0,3,15.23,522
1,1968,0,5,7.44,520
1,1969,1,2,15.05,520
1,1970,0,4,8.85,519
1,1971,1,4,13.37,518
1,1972,0,2,12.95,518
1,1973,1,3,10.27,517
1,1974,0,6,7.05,516
1,1975,1,4,19.88,515
1,1976,0,11,7.02,512
1,1977,0,6,14.98,512
1,1978,0,3,11.43,511
1,1979,0,6,11.45,509
1,1980,0,4,11.07,508
1,1981,1,4,6.85,506
1,1982,0,2,10.05,506
1,1983,1,6,9.93,505
1,1984,0,2,11.9,504
1,1985,1,4,20.02,502
1,1986,0,3,15.2,502
1,1987,0,1,12.8,502
1,1988,0,4,6.55,501
1,1989,1,3,14.7,500
1,1990,0,4,5.45,499
1,1991,0,4,6.78,498
1,1992,0,4,8.35,497
1,1993,0,1,9.1,497
1,1994,0,4,2.83,494
1,1995,1,5,10.86,493
1,1996,1,3,10.77,492
1,1997,0,8,6.79,491
1,1998,0,10,8.33,490
1,1999,0,2,28.65,488
1,2000,0,4,13.78,488
1,2001,0,3,8.27,488
1,2002,1,3,9.2,486
1,2003,1,2,17.55,486
1,2004,0,5,7.34,486
1,2005,1,4,12.75,485
1,2006,0,1,11.5,483
1,2007,0,2,9.6,482
1,2008,0,2,7.9,482
1,2009,0,1,12.2,481
1,2010,0,6,8.17,480
1,2011,0,3,6.67,480
1,2012,0,1,6.9,479
1,2013,0,2,15.6,479
1,2014,0,2,17.35,478
1,2015,0,3,10.93,477
1,2016,1,4,15.52,476
1,2017,0,5,10.04,473
1,2018,0,3,8.83,472
1,2019,0,4,5.73,472
1,2020,0,2,11.15,472
1,2021,0,3,12.43,470
1,2022,0,1,12.2,468
1,2023,0,4,8.15,466
1,2024,1,4,8.95,466
1,2025,0,3,10.03,466
1,2026,1,6,9.22,464
1,2027,0,2,9.25,464
1,2028,1,6,8.08,463
1,2029,0,2,10.6,462
1,2030,0,5,14.28,460
1,2031,0,2,10.85,459
1,2032,1,3,11.7,458
1,2033,1,5,9.74,458
1,2034,0,3,12.5,457
1,2035,0,3,13.9,457
1,2036,0,2,13,456
1,2037,1,3,13.23,456
1,2038,0,7,4.87,455
1,2039,1,3,10.33,454
1,2040,0,4,6.03,453
1,2041,1,2,13.9,453
1,2042,0,5,11.56,452
1,2043,0,2,9.95,452
1,2044,0,3,14.2,451
1,2045,1,3,12.63,451
1,2046,0,4,5.88,451
1,2047,1,5,9.84,450
1,2048,1,4,8.93,448
1,2049,1,4,12.9,447
1,2050,0,1,8.5,445
1,2051,0,1,13,444
1,2052,0,3,4.37,442
1,2053,0,4,9.85,441
1,2054,1,5,8.88,440
1,2055,0,1,11.2,440
1,2056,0,3,7.47,440
1,2057,0,3,6.93,439
1,2058,0,1,10.2,438
1,2059,0,3,12.03,438
1,2060,1,6,8.77,438
1,2061,1,3,11.67,437
1,2062,0,1,11.9,436
1,2063,1,6,11.53,435
1,2064,0,4,4.1,435
1,2065,1,2,9.15,434
1,2066,1,1,11.9,433
1,2067,0,4,9.03,432
1,2068,0,3,14.6,432
1,2069,1,6,8.6,432
1,2070,0,2,8.45,431
1,2071,0,1,13.5,430
1,2072,0,4,9.3,428
1,2073,1,6,7.9,427
1,2074,0,1,12.4,425
1,2075,0,4,9.3,425
1,2076,1,4,7.83,425
1,2077,0,8,10.66,424
1,2078,0,3,2.3,424
1,2079,0,5,7.02,424
1,2080,0,3,11.73,424
1,2081,1,2,9.95,424
1,2082,0,5,0.08,423
1,2083,0,7,13.1,423
1,2084,1,3,14.47,423
1,2085,1,3,12.83,423
1,2086,0,11,10.08,422
1,2087,0,4,9.97,421
1,2088,1,2,14.5,419
1,2089,0,3,6.83,417
1,2090,0,3,7.97,417
1,2091,0,1,8.7,417
1,2092,1,2,15.05,415
1,2093,0,1,12.1,414
1,2094,0,8,11.25,414
1,2095,0,4,7.95,413
1,2096,1,3,15.77,410
1,2097,1,6,6.83,409
1,2098,0,2,10.65,409
1,2099,0,3,7.87,407
1,2100,0,3,7.67,407
1,2101,0,6,5.35,406
1,2102,0,1,10.1,406
1,2103,0,5,4.92,405
1,2104,0,2,9.7,404
1,2105,1,6,8.98,403
1,2106,0,3,10.43,402
1,2107,0,6,8.33,401
1,2108,0,4,12.35,401
1,2109,1,2,13.35,399
1,2110,0,3,8.8,398
1,2111,0,4,4.3,397
1,2112,1,4,12.7,397
1,2113,0,5,8.84,395
1,2114,0,1,11.4,395
1,2115,0,6,10.33,394
1,2116,0,3,9.93,393
1,2117,0,3,9.87,391
1,2118,0,1,7.5,391
1,2119,0,2,12.2,391
1,2120,0,5,10.1,389
1,2121,1,4,9.3,389
1,2122,0,4,6.67,389
1,2123,0,3,6.63,389
1,2124,0,3,6.8,388
1,2125,1,4,9.03,387
1,2126,0,6,10.37,384
1,2127,0,5,10.86,384
1,2128,0,3,9.1,383
1,2129,1,5,7.2,382
1,2130,0,3,10.57,382
1,2131,1,3,13,381
1,2132,1,3,12.33,381
1,2133,0,2,9.65,379
1,2134,0,2,10.3,379
1,2135,0,12,11.57,378
1,2136,1,2,14.35,377
1,2137,0,1,9.1,377
1,2138,0,5,11.2,376
1,2139,1,2,10.5,375
1,2140,0,2,5.85,375
1,2141,0,2,20.3,375
1,2142,1,2,9.4,373
1,2143,0,2,10.9,373
1,2144,0,2,10.2,373
1,2145,0,3,9.93,372
1,2146,0,3,11.8,372
1,2147,0,2,10.4,370
1,2148,0,1,12.1,370
1,2149,0,2,8.9,368
1,2150,1,4,9.52,368
1,2151,0,6,11.77,367
1,2152,1,3,12.83,365
1,2153,0,4,13.97,365
1,2154,0,5,7.66,364
1,2155,0,3,7.3,364
1,2156,0,7,9.91,360
1,2157,0,1,12.5,360
1,2158,0,2,7.85,359
1,2159,0,2,6,359
1,2160,1,2,10.95,359
1,2161,0,4,13.07,359
1,2162,0,4,12.9,359
1,2163,0,4,-1.95,359
1,2164,1,4,8.57,358
1,2165,1,3,11.53,357
1,2166,0,4,6.25,357
1,2167,0,1,8.2,356
1,2168,0,4,11.38,356
1,2169,1,5,9.68,355
1,2170,1,3,14.07,354
1,2171,0,6,12.88,354
1,2172,1,5,10.18,353
1,2173,0,9,14.86,352
1,2174,1,3,10.47,351
1,2175,0,3,8.37,350
1,2176,1,3,20.2,350
1,2177,0,2,10.75,349
1,2178,1,2,11.95,349
1,2179,0,3,6.03,347
1,2180,0,1,10.4,347
1,2181,0,2,12.15,347
1,2182,1,3,4.57,346
1,2183,1,3,8.43,343
1,2184,0,8,7.35,343
1,2185,0,3,38.23,343
1,2186,0,2,11.6,342
1,2187,0,2,8.5,342
1,2188,0,2,11,341
1,2189,0,4,8.15,337
1,2190,0,1,11.2,337
1,2191,0,1,9.4,337
1,2192,0,2,8.55,337
1,2193,0,2,9.75,336
1,2194,1,3,10.37,335
1,2195,1,2,12.25,334
1,2196,0,7,2.89,334
1,2197,0,5,10.42,333
1,2198,0,5,2.7,331
1,2199,0,5,9.46,331
1,2200,0,2,8.65,331
1,2201,1,4,9.08,330
1,2202,0,6,12.43,329
1,2203,0,2,6.7,327
1,2204,1,2,15.65,327
1,2205,0,4,10.65,326
1,2206,0,3,15.53,326
1,2207,0,5,7.32,324
1,2208,0,3,12.1,324
1,2209,0,1,13.3,324
1,2210,1,3,6.73,324
1,2211,0,2,7.55,323
1,2212,0,3,3.4,320
1,2213,0,4,14.28,320
1,2214,0,1,9.1,320
1,2215,1,4,9.5,319
1,2216,0,7,12.5,319
1,2217,0,2,11.35,318
1,2218,0,1,11,316
1,2219,0,1,10.4,316
1,2220,0,2,14.2,315
1,2221,0,1,12.2,314
1,2222,0,4,4.55,313
1,2223,1,2,8.3,312
1,2224,1,2,12.75,312
1,2225,0,1,9.9,312
1,2226,0,4,9.2,312
1,2227,1,3,13.4,311
1,2228,0,4,10.9,311
1,2229,0,2,7.65,310
1,2230,0,5,6.56,310
1,2231,1,3,13.87,309
1,2232,0,1,18.2,309
1,2233,0,5,0.6,308
1,2234,1,3,11.97,308
1,2235,0,4,5.35,305
1,2236,0,5,12.46,305
1,2237,0,1,13.3,305
1,2238,0,3,18.07,304
1,2239,0,2,7.5,304
1,2240,1,2,20.65,304
1,2241,0,1,12.9,303
1,2242,0,1,9.2,303
1,2243,1,3,9.5,303
1,2244,1,2,10.3,303
1,2245,0,2,12.8,302
1,2246,1,5,7.88,302
1,2247,0,4,8.97,301
1,2248,0,1,14.5,301
1,2249,0,1,11.1,301
1,2250,0,2,9.75,300
1,2251,0,3,8.9,299
1,2252,1,1,11.3,297
1,2253,1,4,11.38,297
1,2254,1,4,5.78,296
1,2255,0,1,13.7,296
1,2256,0,3,9.5,296
1,2257,0,2,7.7,295
1,2258,0,4,13.67,293
1,2259,0,1,8.1,293
1,2260,0,5,1.36,293
1,2261,0,2,7.7,292
1,2262,0,1,7.3,291
1,2263,0,1,9.4,291
1,2264,1,5,9.8,291
1,2265,0,1,10,290
1,2266,0,1,10.1,289
1,2267,0,1,16.8,289
1,2268,1,3,9.77,289
1,2269,0,3,9.27,289
1,2270,0,2,8.05,288
1,2271,1,2,12.4,288
1,2272,0,2,10.35,287
1,2273,0,6,11,287
1,2274,0,3,7.1,287
1,2275,0,2,8.2,287
1,2276,0,3,3.67,287
1,2277,0,4,15.4,286
1,2278,0,5,8.5,286
1,2279,0,2,11.3,285
1,2280,0,3,8.23,285
1,2281,0,1,8.1,285
1,2282,0,1,10.3,285
1,2283,0,1,17,284
1,2284,1,4,11.75,284
1,2285,0,1,12.6,283
1,2286,1,3,12,283
1,2287,0,2,6.45,282
1,2288,0,1,8.6,282
1,2289,0,2,11.1,281
1,2290,0,2,8.3,279
1,2291,0,4,6.3,278
1,2292,0,3,6.53,277
1,2293,0,2,7.45,277
1,2294,0,3,7.9,277
1,2295,1,3,7.73,276
1,2296,1,2,9.15,275
1,2297,0,1,14.8,273
1,2298,0,4,6.77,272
1,2299,1,1,16.5,272
1,2300,0,2,21.25,272
1,2301,0,1,12.9,272
1,2302,0,2,4.45,271
1,2303,0,1,12.2,270
1,2304,0,1,8.4,269
1,2305,0,4,5.22,269
1,2306,0,3,8.77,268
1,2307,1,2,6,267
1,2308,0,5,2.96,267
1,2309,0,2,13.15,265
1,2310,0,1,12.3,265
1,2311,0,5,10.42,265
1,2312,0,3,11.87,265
1,2313,1,4,8.23,264
1,2314,1,3,8.67,263
1,2315,0,1,7.9,262
1,2316,0,5,12.16,262
1,2317,0,2,12.3,262
1,2318,0,3,10.67,262
1,2319,1,2,11.95,262
1,2320,1,2,12.5,259
1,2321,0,2,8.65,258
1,2322,1,3,12.47,258
1,2323,0,4,8.78,257
1,2324,0,2,12.8,257
1,2325,0,4,8.32,257
1,2326,1,4,12.3,256
1,2327,0,1,11.1,255
1,2328,0,2,11.8,255
1,2329,0,2,10.9,255
1,2330,0,2,15.1,255
1,2331,0,1,10.2,254
1,2332,1,3,17.23,253
1,2333,0,3,5.8,253
1,2334,1,4,9.35,253
1,2335,1,2,12.1,252
1,2336,0,2,9,251
1,2337,1,2,9.55,251
1,2338,0,3,12.23,250
1,2339,0,1,15.9,248
1,2340,0,5,12.28,248
1,2341,0,1,10.6,247
1,2342,0,1,11.3,247
1,2343,1,3,7.1,247
1,2344,1,4,14.1,247
1,2345,1,2,6.9,246
1,2346,1,2,11.35,246
1,2347,0,3,3.83,246
1,2348,0,3,11.6,246
1,2349,0,2,2.15,245
1,2350,0,2,3.2,244
1,2351,0,1,9.2,243
1,2352,0,1,7,243
1,2353,0,2,10.15,242
1,2354,0,6,9.9,242
1,2355,0,2,5.3,241
1,2356,1,3,9.53,241
1,2357,0,2,11.05,241
1,2358,0,7,8.23,241
1,2359,1,3,8.57,240
1,2360,0,5,6.96,239
1,2361,0,1,5.7,239
1,2362,0,3,4.4,239
1,2363,0,1,11.2,239
1,2364,1,1,12.1,239
1,2365,0,2,5.4,239
1,2366,1,2,10.45,237
1,2367,0,3,12.53,236
1,2368,0,1,7.8,236
1,2369,1,3,8.73,235
1,2370,1,3,12.73,234
1,2371,0,4,-4.02,233
1,2372,1,4,6.3,233
1,2373,0,1,8.3,232
1,2374,0,1,10.5,232
1,2375,0,1,9,232
1,2376,0,7,8.93,231
1,2377,0,1,11.5,229
1,2378,0,1,11,227
1,2379,0,2,12,227
1,2380,0,1,5.4,227
1,2381,0,1,11.5,226
1,2382,0,1,14,226
1,2383,0,1,9.7,226
1,2384,0,2,12.8,226
1,2385,0,4,9.18,225
1,2386,0,3,14.47,225
1,2387,1,2,9.6,225
1,2388,0,1,10.5,225
1,2389,0,3,9.67,224
1,2390,1,2,14.15,224
1,2391,0,2,13.4,224
1,2392,0,3,7.4,224
1,2393,0,3,6.97,224
1,2394,0,2,10.5,223
1,2395,0,3,-3.47,223
1,2396,1,3,9.13,223
1,2397,0,2,6.25,222
1,2398,0,2,10.65,222
1,2399,0,3,5.4,220
1,2400,0,6,3.28,220
1,2401,1,2,11.15,220
1,2402,0,2,12.4,220
1,2403,0,3,11.23,219
1,2404,0,1,13.5,218
1,2405,1,3,11.97,217
1,2406,1,3,10.8,217
1,2407,0,4,16.05,217
1,2408,1,4,6.28,216
1,2409,1,2,14.65,215
1,2410,0,1,7.5,215
1,2411,0,7,-2.01,215
1,2412,0,2,10.8,215
1,2413,0,1,9,214
1,2414,0,6,4.58,214
1,2415,0,3,17.73,214
1,2416,0,2,10.35,213
1,2417,0,2,9.1,213
1,2418,0,3,5.8,212
1,2419,0,6,12.63,212
1,2420,0,2,11.7,210
1,2421,1,3,9.83,210
1,2422,0,2,7.75,209
1,2423,1,2,21.8,208
1,2424,0,2,8.6,208
1,2425,0,3,8.37,207
1,2426,0,2,12.95,205
1,2427,0,2,13.15,205
1,2428,0,1,6.6,205
1,2429,0,2,7.65,204
1,2430,0,1,10.5,204
1,2431,0,1,15.5,204
1,2432,0,4,7.72,204
1,2433,0,2,9.3,204
1,2434,1,2,14,203
1,2435,0,3,9,203
1,2436,0,1,6.4,202
1,2437,0,1,14.5,202
1,2438,0,3,3.73,202
1,2439,0,3,7.37,202
1,2440,0,1,9.7,202
1,2441,1,3,18.03,202
1,2442,0,5,8.26,201
1,2443,0,4,10.7,200
1,2444,0,4,1.02,199
1,2445,0,1,8.5,199
1,2446,0,2,9.45,199
1,2447,0,4,8,199
1,2448,0,1,14,198
1,2449,0,3,7.2,198
1,2450,0,2,10.45,198
1,2451,0,2,14.15,198
1,2452,0,3,5.83,198
1,2453,0,1,14.5,197
1,2454,1,4,7.25,197
1,2455,0,2,13.35,197
1,2456,0,3,4.8,197
1,2457,1,5,5.62,197
1,2458,0,3,7.7,197
1,2459,1,1,6.8,196
1,2460,0,1,8.5,195
1,2461,0,3,8.67,195
1,2462,1,4,7.92,195
1,2463,1,2,14.15,194
1,2464,1,1,10.4,194
1,2465,0,2,5.85,194
1,2466,0,2,12,194
1,2467,0,2,7.35,193
1,2468,1,2,12.15,193
1,2469,1,6,9.88,193
1,2470,0,2,9,193
1,2471,1,4,8.67,193
1,2472,0,3,12.37,192
1,2473,0,2,7.6,192
1,2474,1,3,6.23,191
1,2475,0,1,6.2,190
1,2476,0,5,12.16,190
1,2477,1,4,4.72,190
1,2478,1,5,6.76,189
1,2479,1,2,7.9,189
1,2480,0,1,9,189
1,2481,0,2,9.3,189
1,2482,0,4,13.95,189
1,2483,0,5,22.08,188
1,2484,0,3,7.53,188
1,2485,0,2,8.4,188
1,2486,0,4,6.97,187
1,2487,0,3,6.73,186
1,2488,1,3,8.13,186
1,2489,1,2,7.1,186
1,2490,0,6,14.32,186
1,2491,0,2,8.95,186
1,2492,1,3,6.3,186
1,2493,0,2,6.7,185
1,2494,0,1,9,184
1,2495,0,9,5.32,184
1,2496,0,4,11.33,184
1,2497,0,1,8.2,184
1,2498,0,3,6.77,184
1,2499,1,2,12.55,183
1,2500,0,2,7.55,183
1,2501,0,1,5.7,183
1,2502,0,2,12.05,183
1,2503,1,2,7.25,182
1,2504,0,3,11.93,182
1,2505,1,1,12.4,181
1,2506,0,1,3.2,181
1,2507,0,1,9.5,181
1,2508,0,1,8.9,180
1,2509,0,2,17.55,180
1,2510,0,3,6.9,180
1,2511,0,2,9.8,179
1,2512,0,1,9,178
1,2513,1,2,9.8,177
1,2514,0,5,10.74,177
1,2515,1,3,10.67,177
1,2516,1,3,10.6,176
1,2517,1,4,11.8,176
1,2518,0,2,6.75,176
1,2519,0,2,8.2,175
1,2520,0,1,12.3,175
1,2521,0,5,9.62,175
1,2522,1,2,10.35,175
1,2523,1,1,12.6,173
1,2524,0,3,5.47,173
1,2525,1,2,8.3,173
1,2526,0,2,9.7,172
1,2527,0,2,6.2,171
1,2528,1,4,7.35,171
1,2529,0,1,6.8,171
1,2530,0,1,5.1,171
1,2531,0,2,6.15,171
1,2532,0,2,8.4,170
1,2533,0,1,9.4,170
1,2534,1,2,10.8,170
1,2535,0,2,6.05,169
1,2536,1,2,10.5,169
1,2537,1,5,13.52,169
1,2538,0,2,8.9,169
1,2539,1,3,5.63,168
1,2540,0,3,9.87,168
1,2541,0,3,9.43,168
1,2542,0,1,12,168
1,2543,0,1,14,167
1,2544,1,2,10.2,167
1,2545,0,1,12.6,167
1,2546,1,3,10.17,167
1,2547,0,2,11.7,166
1,2548,0,1,15.3,166
1,2549,1,1,8,166
1,2550,0,1,11.2,166
1,2551,1,4,7.22,166
1,2552,0,1,12.2,165
1,2553,1,3,7.77,165
1,2554,0,1,11,164
1,2555,0,2,8.35,164
1,2556,0,5,4.58,164
1,2557,0,2,13.7,163
1,2558,1,2,7.25,163
1,2559,0,4,4.65,163
1,2560,0,2,11.05,162
1,2561,0,4,6.8,160
1,2562,0,1,8.8,159
1,2563,0,1,11.1,159
1,2564,0,2,6.4,159
1,2565,0,3,13.9,158
1,2566,0,1,8.4,158
1,2567,0,3,11.33,158
1,2568,1,3,6.03,158
1,2569,1,2,7.05,157
1,2570,0,1,11.8,157
1,2571,0,1,8.3,157
1,2572,0,1,11.7,157
1,2573,0,5,5.56,156
1,2574,0,3,2.27,156
1,2575,1,2,10.6,155
1,2576,1,3,4.03,155
1,2577,0,4,9.4,154
1,2578,0,1,8.5,154
1,2579,0,3,8.2,154
1,2580,0,3,7.47,154
1,2581,0,1,14.2,153
1,2582,0,4,8.45,153
1,2583,0,2,6.9,153
1,2584,0,1,6.6,153
1,2585,0,1,8.8,153
1,2586,0,4,-6.48,152
1,2587,0,1,7.5,152
1,2588,0,2,11.25,151
1,2589,1,2,11.15,151
1,2590,0,1,10.7,150
1,2591,1,3,10.7,150
1,2592,0,3,6.77,150
1,2593,1,3,12.47,149
1,2594,0,2,11.8,149
1,2595,1,3,6.53,149
1,2596,1,3,12.9,149
1,2597,1,2,14.35,149
1,2598,0,2,6.8,149
1,2599,0,1,24.1,148
1,2600,0,1,8.9,148
1,2601,0,1,10.1,147
1,2602,0,1,9.6,147
1,2603,0,1,12.6,147
1,2604,0,2,3.5,147
1,2605,1,2,4.4,146
1,2606,1,2,4.25,146
1,2607,0,1,6.8,145
1,2608,0,2,16,144
1,2609,1,2,6.65,144
1,2610,0,2,15.55,144
1,2611,0,1,9.9,144
1,2612,1,3,10.7,143
1,2613,1,2,14.7,142
1,2614,0,4,13.25,142
1,2615,1,1,7.1,142
1,2616,0,5,14.14,142
1,2617,0,1,7.9,141
1,2618,1,2,12.1,140
1,2619,0,4,5.55,140
1,2620,0,3,-0.2,140
1,2621,0,1,6,138
1,2622,0,2,10.15,137
1,2623,1,1,10,137
1,2624,1,3,24.37,137
1,2625,0,1,12.4,137
1,2626,1,2,9.35,137
1,2627,0,2,17.9,136
1,2628,1,2,14.1,136
1,2629,0,4,5.5,135
1,2630,1,5,6.14,135
1,2631,0,1,9.5,135
1,2632,0,4,2.97,135
1,2633,0,8,4.25,135
1,2634,0,1,12.1,134
1,2635,0,1,7.3,134
1,2636,0,1,9.3,133
1,2637,0,1,9.5,132
1,2638,0,1,8,132
1,2639,0,4,7.58,132
1,2640,0,3,8.1,132
1,2641,1,2,6.5,131
1,2642,1,2,5.65,131
1,2643,0,1,18.5,131
1,2644,0,1,8.8,131
1,2645,0,1,9.2,131
1,2646,1,1,10.4,130
1,2647,0,1,10.3,130
1,2648,0,2,10.4,130
1,2649,1,2,7.7,130
1,2650,0,1,9.6,130
1,2651,1,1,18.3,130
1,2652,0,2,1.2,130
1,2653,0,2,6,130
1,2654,0,1,13.9,129
1,2655,0,1,9.5,129
1,2656,1,2,11.2,129
1,2657,0,2,10.4,128
1,2658,0,1,11.1,128
1,2659,1,2,9.15,128
1,2660,0,3,10.4,127
1,2661,1,3,15.73,127
1,2662,0,2,11.55,127
1,2663,1,1,14.2,127
1,2664,0,2,1.7,126
1,2665,0,1,6.7,126
1,2666,0,1,11.8,126
1,2667,0,2,14.7,126
1,2668,0,1,10.8,126
1,2669,0,2,7.95,125
1,2670,0,1,12.7,124
1,2671,1,3,4.17,124
1,2672,0,2,1.6,124
1,2673,0,6,4.67,124
1,2674,1,2,9.2,123
1,2675,0,1,7.2,123
1,2676,1,3,5.17,123
1,2677,0,1,11.5,122
1,2678,0,1,6,122
1,2679,1,3,8.53,122
1,2680,0,1,10.9,122
1,2681,0,2,9.8,121
1,2682,0,1,11.7,121
1,2683,1,3,5.77,121
1,2684,1,2,7.65,121
1,2685,1,1,12.3,121
1,2686,0,2,11.9,120
1,2687,0,1,7.9,120
1,2688,1,4,3.12,120
1,2689,0,2,2.95,120
1,2690,0,2,13.1,120
1,2691,0,1,12.1,120
1,2692,1,1,10.5,120
1,2693,0,1,15,119
1,2694,0,1,11.5,119
1,2695,0,1,12.4,119
1,2696,0,3,6,119
1,2697,0,1,8.6,119
1,2698,0,1,7.9,119
1,2699,0,1,9.6,118
1,2700,0,1,8.5,118
1,2701,0,2,4.9,118
1,2702,0,1,7.9,117
1,2703,0,1,7.8,117
1,2704,1,2,15.75,117
1,2705,0,1,10.2,117
1,2706,0,1,5.2,116
1,2707,0,1,6.7,115
1,2708,1,2,10.85,114
1,2709,0,2,5.8,114
1,2710,0,1,11.4,114
1,2711,0,2,5.1,113
1,2712,0,3,7.27,112
1,2713,0,4,7.95,112
1,2714,0,1,9.7,111
1,2715,0,5,7.28,110
1,2716,0,4,0.83,110
1,2717,0,2,11.05,110
1,2718,0,3,12.1,109
1,2719,1,1,6.8,109
1,2720,0,2,11.15,108
1,2721,0,4,1.58,108
1,2722,0,1,11.3,108
1,2723,1,2,5.5,107
1,2724,0,5,5.84,107
1,2725,0,2,7.85,107
1,2726,0,1,10.9,106
1,2727,0,8,8.72,106
1,2728,1,2,7.05,106
1,2729,1,2,6.35,106
1,2730,0,3,15.4,106
1,2731,0,1,6.4,106
1,2732,0,1,14.8,106
1,2733,0,1,8.7,105
1,2734,0,1,5.4,105
1,2735,1,1,15.2,105
1,2736,1,2,10.7,105
1,2737,0,1,13.3,104
1,2738,1,3,10.03,103
1,2739,0,1,5.6,103
1,2740,1,2,22.25,102
1,2741,1,2,8.25,102
1,2742,1,2,6.3,102
1,2743,0,3,10,101
1,2744,0,1,14.1,101
1,2745,0,2,15.05,101
1,2746,0,2,8.65,101
1,2747,0,2,10.65,100
1,2748,0,1,4,100
1,2749,1,1,5.5,100
1,2750,0,5,5.56,99
1,2751,0,1,12.9,99
1,2752,1,1,11.9,99
1,2753,1,1,8,99
1,2754,0,2,7.15,99
1,2755,0,2,5.75,99
1,2756,0,2,8.5,99
1,2757,0,2,6.4,98
